,timestamp,acc_x,acc_y,acc_z,activity_label
0,2023-05-14 18:50:13.068044,0.77,-1.41,0.78,waving
1,2023-05-14 18:50:13.088480,0.77,-1.41,0.78,waving
2,2023-05-14 18:50:13.108679,0.77,-1.41,0.78,waving
3,2023-05-14 18:50:13.129126,0.77,-1.41,0.78,waving
4,2023-05-14 18:50:13.149465,0.77,-1.41,0.78,waving
5,2023-05-14 18:50:13.169544,1.52,-2.29,1.47,waving
6,2023-05-14 18:50:13.189987,1.52,-2.29,1.47,waving
7,2023-05-14 18:50:13.210183,1.52,-2.29,1.47,waving
8,2023-05-14 18:50:13.230254,4.62,-2.06,1.0,waving
9,2023-05-14 18:50:13.250532,4.63,-1.51,-2.62,waving
10,2023-05-14 18:50:13.270603,4.63,-1.51,-2.62,waving
11,2023-05-14 18:50:13.290769,4.63,-1.51,-2.62,waving
12,2023-05-14 18:50:13.311299,3.96,-1.36,-2.24,waving
13,2023-05-14 18:50:13.331678,3.96,-1.36,-2.24,waving
14,2023-05-14 18:50:13.351744,2.42,-1.23,0.63,waving
15,2023-05-14 18:50:13.372247,2.35,-1.17,0.72,waving
16,2023-05-14 18:50:13.392289,2.35,-1.17,0.72,waving
17,2023-05-14 18:50:13.412798,2.35,-1.17,0.72,waving
18,2023-05-14 18:50:13.433004,2.35,-1.17,0.72,waving
19,2023-05-14 18:50:13.453059,2.35,-1.17,0.72,waving
20,2023-05-14 18:50:13.473552,2.35,-1.17,0.72,waving
21,2023-05-14 18:50:13.494057,2.35,-1.17,0.72,waving
22,2023-05-14 18:50:13.514220,2.35,-1.17,0.72,waving
23,2023-05-14 18:50:13.534323,2.35,-1.17,0.72,waving
24,2023-05-14 18:50:13.554836,2.35,-1.17,0.72,waving
25,2023-05-14 18:50:13.574888,2.35,-1.17,0.72,waving
26,2023-05-14 18:50:13.595171,2.35,-1.17,0.72,waving
27,2023-05-14 18:50:13.615470,2.35,-1.17,0.72,waving
28,2023-05-14 18:50:13.635672,2.35,-1.17,0.72,waving
29,2023-05-14 18:50:13.655798,2.35,-1.17,0.72,waving
30,2023-05-14 18:50:13.676167,2.35,-1.17,0.72,waving
31,2023-05-14 18:50:13.696551,2.35,-1.17,0.72,waving
32,2023-05-14 18:50:13.716574,2.35,-1.17,0.72,waving
33,2023-05-14 18:50:13.736613,2.35,-1.17,0.72,waving
34,2023-05-14 18:50:13.756667,2.35,-1.17,0.72,waving
35,2023-05-14 18:50:13.777169,2.35,-1.17,0.72,waving
36,2023-05-14 18:50:13.797664,2.35,-1.17,0.72,waving
37,2023-05-14 18:50:13.818168,2.35,-1.17,0.72,waving
38,2023-05-14 18:50:13.838665,2.35,-1.17,0.72,waving
39,2023-05-14 18:50:13.859167,2.35,-1.17,0.72,waving
40,2023-05-14 18:50:13.879664,2.35,-1.17,0.72,waving
41,2023-05-14 18:50:13.899988,2.35,-1.17,0.72,waving
42,2023-05-14 18:50:13.920175,2.35,-1.17,0.72,waving
43,2023-05-14 18:50:13.940543,2.35,-1.17,0.72,waving
44,2023-05-14 18:50:13.960663,2.35,-1.17,0.72,waving
45,2023-05-14 18:50:13.980980,2.35,-1.17,0.72,waving
46,2023-05-14 18:50:14.001489,2.35,-1.17,0.72,waving
47,2023-05-14 18:50:14.021999,2.35,-1.17,0.72,waving
48,2023-05-14 18:50:14.042156,2.35,-1.17,0.72,waving
49,2023-05-14 18:50:14.062550,2.35,-1.17,0.72,waving
50,2023-05-14 18:50:14.083065,2.35,-1.17,0.72,waving
51,2023-05-14 18:50:14.103174,-0.06,-1.68,0.39,waving
52,2023-05-14 18:50:14.123199,-0.06,-1.68,0.39,waving
53,2023-05-14 18:50:14.143237,-0.06,-1.68,0.39,waving
54,2023-05-14 18:50:14.163486,-0.06,-1.68,0.39,waving
55,2023-05-14 18:50:14.183996,-0.06,-1.68,0.39,waving
56,2023-05-14 18:50:14.204244,-0.06,-1.68,0.39,waving
57,2023-05-14 18:50:14.224262,1.99,-1.47,0.37,waving
58,2023-05-14 18:50:14.244790,1.99,-1.47,0.37,waving
59,2023-05-14 18:50:14.264837,1.99,-1.47,0.37,waving
60,2023-05-14 18:50:14.285155,1.99,-1.47,0.37,waving
61,2023-05-14 18:50:14.305473,2.86,-1.48,-0.08,waving
62,2023-05-14 18:50:14.325493,2.86,-1.48,-0.08,waving
63,2023-05-14 18:50:14.345519,2.86,-1.48,-0.08,waving
64,2023-05-14 18:50:14.365734,2.86,-1.48,-0.08,waving
65,2023-05-14 18:50:14.385990,2.86,-1.48,-0.08,waving
66,2023-05-14 18:50:14.406039,5.12,0.32,-1.26,waving
67,2023-05-14 18:50:14.426102,5.12,0.32,-1.26,waving
68,2023-05-14 18:50:14.446297,5.12,0.32,-1.26,waving
69,2023-05-14 18:50:14.466711,5.12,0.32,-1.26,waving
70,2023-05-14 18:50:14.486994,3.52,-0.5,-0.49,waving
71,2023-05-14 18:50:14.507037,1.69,-1.03,0.47,waving
72,2023-05-14 18:50:14.527064,1.25,-1.09,0.47,waving
73,2023-05-14 18:50:14.547297,1.25,-1.09,0.47,waving
74,2023-05-14 18:50:14.567360,1.25,-1.09,0.47,waving
75,2023-05-14 18:50:14.587388,1.25,-1.09,0.47,waving
76,2023-05-14 18:50:14.607642,0.86,-1.09,0.6,waving
77,2023-05-14 18:50:14.627773,0.18,-1.11,-0.05,waving
78,2023-05-14 18:50:14.648050,0.18,-1.11,-0.05,waving
79,2023-05-14 18:50:14.668074,-0.11,-1.49,-0.14,waving
80,2023-05-14 18:50:14.688568,-0.11,-1.49,-0.14,waving
81,2023-05-14 18:50:14.708953,-0.11,-1.49,-0.14,waving
82,2023-05-14 18:50:14.729059,-0.25,-1.35,0.22,waving
83,2023-05-14 18:50:14.749489,-0.25,-1.35,0.22,waving
84,2023-05-14 18:50:14.769525,-0.55,-0.98,0.97,waving
85,2023-05-14 18:50:14.789540,-0.55,-0.98,0.97,waving
86,2023-05-14 18:50:14.809995,-1.02,-0.36,1.51,waving
87,2023-05-14 18:50:14.830176,-2.29,-0.22,2.43,waving
88,2023-05-14 18:50:14.850518,-2.29,-0.22,2.43,waving
89,2023-05-14 18:50:14.870983,-2.44,1.26,3.86,waving
90,2023-05-14 18:50:14.891058,-2.44,1.26,3.86,waving
91,2023-05-14 18:50:14.911483,-4.53,-0.72,4.02,waving
92,2023-05-14 18:50:14.931642,-3.5,-0.88,2.88,waving
93,2023-05-14 18:50:14.951985,-3.5,-0.88,2.88,waving
94,2023-05-14 18:50:14.972049,-2.35,-0.94,1.81,waving
95,2023-05-14 18:50:14.992557,-2.35,-0.94,1.81,waving
96,2023-05-14 18:50:15.012600,-1.31,-0.64,1.41,waving
97,2023-05-14 18:50:15.032656,-1.31,-0.64,1.41,waving
98,2023-05-14 18:50:15.053181,-1.31,-0.64,1.41,waving
99,2023-05-14 18:50:15.073288,-1.31,-0.64,1.41,waving
100,2023-05-14 18:50:15.093600,0.36,-0.7,1.13,waving
101,2023-05-14 18:50:15.113981,0.36,-0.7,1.13,waving
102,2023-05-14 18:50:15.134028,0.36,-0.7,1.13,waving
103,2023-05-14 18:50:15.154201,0.38,-0.89,0.35,waving
104,2023-05-14 18:50:15.174566,0.38,-0.89,0.35,waving
105,2023-05-14 18:50:15.195062,0.43,-0.85,0.19,waving
106,2023-05-14 18:50:15.215565,0.43,-0.85,0.19,waving
107,2023-05-14 18:50:15.235701,0.16,-1.19,0.13,waving
108,2023-05-14 18:50:15.255961,0.43,-1.37,1.08,waving
109,2023-05-14 18:50:15.276128,0.43,-1.37,1.08,waving
110,2023-05-14 18:50:15.296558,0.6,-2.44,0.12,waving
111,2023-05-14 18:50:15.316635,0.6,-2.44,0.12,waving
112,2023-05-14 18:50:15.337160,0.6,-2.44,0.12,waving
113,2023-05-14 18:50:15.357185,1.77,-2.26,-0.19,waving
114,2023-05-14 18:50:15.377205,2.8,-2.27,-0.15,waving
115,2023-05-14 18:50:15.397720,2.8,-2.27,-0.15,waving
116,2023-05-14 18:50:15.418232,2.8,-2.27,-0.15,waving
117,2023-05-14 18:50:15.438266,4.63,-1.45,-1.14,waving
118,2023-05-14 18:50:15.458554,6.37,0.29,-1.14,waving
119,2023-05-14 18:50:15.479055,4.62,-0.35,-1.36,waving
120,2023-05-14 18:50:15.499130,4.62,-0.35,-1.36,waving
121,2023-05-14 18:50:15.519630,4.62,-0.35,-1.36,waving
122,2023-05-14 18:50:15.539845,2.96,-1.04,-0.44,waving
123,2023-05-14 18:50:15.560349,2.31,-1.08,0.03,waving
124,2023-05-14 18:50:15.580863,2.31,-1.08,0.03,waving
125,2023-05-14 18:50:15.601377,1.83,-1.2,0.12,waving
126,2023-05-14 18:50:15.621877,1.83,-1.2,0.12,waving
127,2023-05-14 18:50:15.642379,1.32,-1.18,0.33,waving
128,2023-05-14 18:50:15.662899,1.32,-1.18,0.33,waving
129,2023-05-14 18:50:15.683012,0.8,-1.11,0.5,waving
130,2023-05-14 18:50:15.703331,0.69,-1.0,0.26,waving
131,2023-05-14 18:50:15.723474,0.69,-1.0,0.26,waving
132,2023-05-14 18:50:15.743619,0.46,-1.08,-0.05,waving
133,2023-05-14 18:50:15.763739,0.46,-1.08,-0.05,waving
134,2023-05-14 18:50:15.784178,-0.3,-1.81,0.14,waving
135,2023-05-14 18:50:15.804332,-0.3,-1.81,0.14,waving
136,2023-05-14 18:50:15.824562,-0.38,-1.34,0.22,waving
137,2023-05-14 18:50:15.844580,-0.38,-1.34,0.22,waving
138,2023-05-14 18:50:15.864974,-0.51,-1.18,0.55,waving
139,2023-05-14 18:50:15.885296,-0.51,-1.18,0.55,waving
140,2023-05-14 18:50:15.905665,-0.65,-0.72,0.92,waving
141,2023-05-14 18:50:15.925691,-1.33,-0.29,1.55,waving
142,2023-05-14 18:50:15.945976,-1.33,-0.29,1.55,waving
143,2023-05-14 18:50:15.965996,-2.22,0.48,2.6,waving
144,2023-05-14 18:50:15.986109,-2.22,0.48,2.6,waving
145,2023-05-14 18:50:16.006138,-3.12,0.76,3.58,waving
146,2023-05-14 18:50:16.026489,-3.12,0.76,3.58,waving
147,2023-05-14 18:50:16.046608,-2.8,1.34,3.3,waving
148,2023-05-14 18:50:16.067125,-2.8,1.34,3.3,waving
